gid;id_com;code_arm;coddep;ident;id_cad;adresse;pos_rese;marque;etat_foy;type_amp;plamp;boite_cl;cable_de_t;type_app;code_sup;type_sup;etat_sup;commun_edf;hauteur;crosse;etat_cro;commenta;source;dat_source;id_cad_2;boitier_cl;class_lum;cod_dep;cos_p;id_cad_1;idnum;inten;malt_cand;mode;prise_ilum;puis;tens;vasque;color_coff;date_valid;modified_b;lon;lat
25857;840087;112;;005;005020180125101855;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;AV DE VERDUN;a;;0,0;005020180125101855;0;1,0;S;BTX;/;0;7;Correct;#97ED90;;;845689,7093668871;6338274,934631326
25858;840087;X17;;005;005020180129120634;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE ROUSSANNE;a;;0,0;005020180129120634;0;0,2;S;BTX;/;0;6;Correct;#39E6CE;;;847482,0876913377;6336503,218546927
25859;840087;X16;;005;005020180129124304;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;AV SAINT MARC;b;;0,0;005020180129124304;0;0,2;S;PIXEL;/;0;7;Correct;#4A248D;;;846317,9525391487;6336943,058112326
25860;840087;235;;005;005020180129141958;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE PICARDAN;a;;0,0;005020180129141958;0;0,2;S;BTX;/;0;7;Correct;#FD91A0;;;847945,0985260564;6336516,014418413
25861;840087;003;;005;005020180129145445;;;ECLATEC;;LED;40;;;;;;;Oui (Tresse);0,0;0,0;Correct;PHOTO  0016;;;;ALLEE DU DR RASSAT;a;;0,0;005020180129145445;0;0,0;S;PIXEL;/;0;6;Correct;#BDD397;;;844758,4369139047;6338584,998505644
25862;840087;114;;005;005020180129155910;;;PH TELEPHONE;;LED;48;;;;;;;Oui (Tresse);0,0;0,0;Moyen;;;;;AV FREDERIC MISTRAL;a;;0,0;005020180129155910;0;2,0;S;;/;0;7;Correct;#FA1B45;;;845404,6387578554;6339278,399939601
25863;840087;161;;005;005020180130104244;;;DISANO;;SHP;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;IMP DES PRES DE CROZE;a;;0,0;005020180130104244;0;0,0;S;CLIMA;/;0;3;Correct;#89564D;;;843946,4195075675;6338202,941301376
25864;840087;X18;;005;005020180130115358;;;PH101-7-8;;LED;24;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE MAGENTA;a;;0,0;005020180130115358;0;0,0;S;;/;0;3;Correct;#77C1CD;;;843890,0322675266;6337151,006633997
25865;840087;X19;;005;005020180130141520;;;SCHREDER;;SHP;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE DU TAMBOUR D'ARCOLE;a;;0,0;005020180130141520;0;0,0;S;SINTRA;/;0;5;Correct;#D3F2C1;;;844109,0845687462;6336663,519926655
25866;840087;X20;;005;005020180130144142;;;ECLATEC;;LED;64;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;LE CLOS LAFONT DU GRES;a;;0,0;005020180130144142;0;0,2;S;PIXEL;/;0;5;Correct;#5E0C8D;;;844319,2229967037;6336753,664978114
25867;840087;X21;;005;005020180130150400;;;ECLATEC;;SHP;70;;;;;;;Oui (Tresse);0,0;0,0;Moyen;PH101-18;;;;LE CLOS DES SERRES;a;;0,0;005020180130150400;0;0,0;S;AURIS;/;0;5;Correct;#ABA35C;;;844308,8848714127;6336951,519775455
25868;840087;143;;005;005020180201112944;;;THORN;;BF;125;;;;;;;/;0,0;0,0;Correct;;;;;ROUTE DU GRES;d;;0,0;005020180201112944;0;1,0;AT 2fils;PILOTE;NON;0;8;Absente;#F339AA;;;844530,5284420692;6335520,817129211
25869;840087;X22;;005;005020180201160044;;;INDAL;;IM;70;;;;;;;Non;0,0;0,0;Vétuste;;;;;DESCENTE DU LYCEE ST LOUIS;a;;0,0;005020180201160044;0;0,5;AT 2fils;IVA;NON;0;5;Absente;#DFCEBB;;;844940,7356943383;6338436,116378594
25870;840087;222;;005;005020180201164650;;;ECLATEC;;IM;150;;;;;;;/;0,0;0,0;Correct;;;;;CH DES PEYRIERES BLANCHES;b;;0,0;005020180201164650;0;1,0;AT 2fils;BTX;NON;0;8;Correct;#1CA150;;;844131,579839375;6337565,726729733
25871;840087;229;;005;005020180208102958;;;THORN;;BF;250;;;;;;;Oui (Tresse);0,0;0,0;Moyen;;;;;PARKING PISCINE;a;;0,0;005020180208102958;0;0,3;S;CA 5000;NON;0;5;Absente;#98A0DD;;;843717,9409860843;6338956,534511208
25872;840087;X23;;005;005020180208115438;;;ECLATEC;;LED;24;;;;;;;Oui (Tresse);0,0;0,0;Correct;PARAFOUDRE DSLP1-230L;;;;PARC SALLE DES FETES;a;;0,0;005020180208115438;0;0,0;S;BUZZ;/;0;4;Correct;#68E96A;;;843930,8811525899;6339018,0032621855
25873;840087;X24;;005;005020180208164423;;;BOULE;;BF;80;;;;;;;Oui (Tresse);0,0;0,0;Moyen;;;;;LOTISSEMENT;a;;0,0;005020180208164423;0;0,0;S;OPALE;/;0;1;Correct;#FCC3FC;;;847591,267967335;6339696,337795145
25874;840087;232;;005;005020180215104435;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE GUILLAUME D ORANGE;a;;0,0;005020180215104435;0;0,1;S;BTX;/;0;6;Correct;#8BA948;;;843958,4075508018;6341311,894851466
25875;840087;235;;041;041020180129145853;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;GIRATOIRE SYRAH;d;;0,0;041020180129145853;0;0,2;S;BTX;/;0;7;Correct;#FD91A0;;;848019,8718579605;6336561,725241258
25876;840087;003;;041;041020180129154010;;;SCHREDER;;LED;32;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;PARC;a;;0,0;041020180129154010;0;0,0;S;HAPILED;/;0;4;Correct;#BDD397;;;844692,4612758149;6338974,9351671785
25877;840087;031;;005;00503120170704161220;;;ECLATEC;;CDO;100;;;;;;;;0,0;0,0;;;;;00503120170704161220;;;;0,0;;0;0,0;;BTX 173;;0;0;Correcte;#E770F8;;;845304,3320990771;6338148,032961509
25878;840087;032;;005;00503220170705091210;;;ECLATEC;;CDO;100;;;;;;;;0,0;0,0;;;;;00503220170705091210;;;;0,0;;0;0,0;;BTX 173;;0;0;Correcte;#5F4FCF;;;845417,5710487539;6337970,786853248
25879;840087;041;;005;00504120170704131816;;;VIEUX LUMINAIRE;;BF;125;;;;;;;;0,0;0,0;;;;;00504120170704131816;;;;0,0;;0;0,0;;;;0;0;Correcte;#39D723;;;845266,2360586883;6338514,398089707
25880;840087;042;;005;00504220170704094312;;;BOULE;;SHP;70;;;;;;;;0,0;0,0;;Lampe éteinte;;;00504220170704094312;;;;0,0;;0;0,0;;Opale;;0;0;Sale;#204F6B;;;845108,9146770504;6338740,124742305
25881;840087;142;;005;00514220170706155639;;;INDAL;;SHP;100;;;;;;;;0,0;0,0;;;;;00514220170706155639;;;;0,0;;0;0,0;;IVA;;0;0;Sale;#368A8C;;;844035,1920126277;6337347,784888075
25882;840087;114;;041;041020180129163626;;;ECLATEC;;IM;100;;;;;;;/;0,0;0,0;Sans objet;;;;;RUE CAPTY;b;;0,0;041020180129163626;0;0,2;F;BTX;/;0;5;Correct;#FA1B45;;;845279,2375331388;6339377,569830479
25883;840087;X18;;041;041020180130120749;;;PH101-7-8;;LED;48;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE MAGENTA;c;;0,0;041020180130120749;0;0,0;S;;/;0;6;Correct;#77C1CD;;;844027,4627574665;6337256,984711165
25884;840087;X16;;041;041020180201140956;;;ECLATEC;;LED;36;;;;;;;Oui (Tresse);0,0;0,0;Correct;Lampe éteinte;;;;IMP 928 AV DE VERDUN;c;;0,0;041020180201140956;0;1,0;S;PIXEL;/;0;7;Correct;#4A248D;;;846365,7653314995;6337560,720442029
25885;840087;X23;;041;041020180208122024;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;PARKING SALLE DES FETES;b;;0,0;041020180208122024;0;0,2;S;BTX;/;0;6;Correct;#68E96A;;;843964,9691675182;6338964,6621241085
25886;840087;072;;041;041020180215151719;;;INDAL;;SHP;100;;;;;;;Oui (Tresse);0,0;0,0;Moyen;PHOTO 8;;;;RUE RONSARD;c;;0,0;041020180215151719;0;0,0;S;IVA;/;0;6;Cassé;#D7EDF0;;;844347,3256561587;6340320,167142131
25887;840087;042;;041;04104220170704105604;;;LANTERNE DE STYLE (AR);;SHP;100;;;;;;;;0,0;0,0;;;;;04104220170704105604;;;;0,0;;0;0,0;;;;0;0;Correcte;#204F6B;;;844959,8998738634;6338703,178160278
25888;840087;013;;041;041a01320170831161535;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;041a01320170831161535;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#28347E;;;843966,419236545;6339156,275078621
25889;840087;227;;005;005020180208104948;;;ZELDA;;LED;79;;;;;;;/;0,0;0,0;Vétuste;;;;;CH DE QUEYRADEL;d;;0,0;005020180208104948;0;0,5;AT 5fils;EPA;OUI;0;7;Absente;#326FB0;;;843700,3575781672;6338873,412832289
25890;840087;030;;041;041a03020170719095951;;;INDAL;Moyen;IM;100;;;;;;;OUI;0,0;0,0;;;;;041a03020170719095951;Oui (A) Fusible;A;a;0,0;;0;0,0;;IVA;NON;0;0;Correct;#9BF1D1;;;845114,2062916964;6338280,94998572
25891;840087;039;;041;041a03920170823105448;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;041a03920170823105448;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#F459AC;;;843892,3448752946;6341175,460482761
25892;840087;098;;041;041a09820170718113942;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;;;;;041a09820170718113942;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#249517;;;843278,3957894122;6339721,354520289
25893;840087;107;;041;041a10720170817115442;;;VOIR PH 86;Moyen;SHP;70;;;;;;;/;0,0;0,0;correct;Lampe éteinte;;;041a10720170817115442;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);;NON;0;0;Absente;#48A2BA;;;843955,1087711463;6339706,295710225
25894;840087;116;;041;041a11620170925133924;;;LANTERNE DE STYLE (SR);Moyen;FC;20;;;;;;;/;0,0;0,0;/;;;;041a11620170925133924;Non (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);;NON;0;0;Correct;#397C1B;;;845606,1466795143;6339421,688132667
25895;840087;150;;041;041a15020171023110600;;;ECLATEC;Correct;SHP;100;;;;;;;/;0,0;0,0;correct;;;;041a15020171023110600;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#0F8E88;;;844679,338623387;6339758,304834626
25896;840087;037;;041;041b03720170829154818;;;DISANO;Correct;SHP;100;;;;;;;/;0,0;0,0;/;;;;041b03720170829154818;Oui (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);CLIMA;NON;0;0;Correct;#865ED6;;;843993,1169297756;6340949,47458424
25897;840087;043;;041;041b04320171023170044;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;041b04320171023170044;Oui (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);BTX;OUI;0;0;Correct;#D1A8F6;;;844332,3988683054;6339937,584414998
25898;840087;062;;041;041b06220171109141019;;;SCHREDER;Correct;LED;52;;;;;;;/;0,0;0,0;correct;;;;041b06220171109141019;Oui (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);AMPERA;NON;0;0;Correct;#7C5444;;;846592,1059883873;6338530,075399907
25899;840087;106;;041;041b10620170817165118;;;INDAL;Moyen;IM;150;;;;;;;OUI;0,0;0,0;correct;;;;041b10620170817165118;Oui (A) Fusible;;b;0,0;;0;0,0;/;IVA;NON;0;0;Sale;#B5B372;;;843898,0325650186;6340455,333707924
25900;840087;113;;041;041b11320170719145333;;;ECLATEC;Correct;IM;40;;;;;;;NON;0,0;0,0;;;;;041b11320170719145333;Oui (S) Fusible;A;b;0,0;;0;0,0;Oui (Tresse);PIXEL;NON;0;0;Correct;#BA9289;;;845839,8570915279;6337823,747796703
25901;840087;124;;041;041b12420171019130430;;;INDAL;Correct;SHP;100;;;;;;;NON;0,0;0,0;moyen;;;;041b12420171019130430;Oui (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);IVA;NON;0;0;Correct;#7EE066;;;845045,5734042288;6339828,731848998
25902;840087;250;;041;041b25020170831101613;;;ECLATEC;Correct;IM;100;;;;;;;OUI;0,0;0,0;correct;;;;041b25020170831101613;Oui (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#376B16;;;844194,4494241317;6340022,452046717
25903;840087;021;;041;041c02120170718172427;;;ECLATEC;Correct;IM;100;;;;;;;NON;0,0;0,0;;;;;041c02120170718172427;Oui (S) Fusible;;c;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#57E9B6;;;844041,3773108016;6339371,984781116
25904;840087;044;;041;041c04420170719160111;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;;;;;041c04420170719160111;Oui (S) Fusible;;c;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#5E3F36;;;844359,5579669198;6339505,35118087
25905;840087;215;;005;00521520170705075207;;;SCHREDER;;SHP;70;;;;;;;;0,0;0,0;;;;;00521520170705075207;;;;0,0;;0;0,0;;Z1;;0;0;Correcte;#727A35;;;845370,6807541351;6337855,721341481
25906;840087;097;;005;005A09720170711110510;;;INDAL;MOYEN;SHP;100;;;;;;;/;0,0;0,0;;;;;005A09720170711110510;OUI (A);;A;0,0;;0;0,0;/;IVA;NON;0;0;ABSENTE;#8194D4;;;842962,2892222111;6339124,081546853
25907;840087;205;;005;005A20520170711163137;;;ECLATEC;CORRECT;IM;100;;;;;;;/;0,0;0,0;;;;;005A20520170711163137;OUI (S);;A;0,0;;0;0,0;OUI (TRESSE);BTX;NON;0;0;CORRECT;#A77250;;;843433,6504252327;6339139,131354913
25908;840087;259;;005;005A25920170711153936;;;SCHREDER;MOYEN;SHP;100;;;;;;;/;0,0;0,0;;;;;005A25920170711153936;OUI (S);;A;0,0;;0;0,0;OUI (TRESSE);SINTRA;NON;0;0;CORRECT;#7F095F;;;843616,5972601706;6339343,480600173
25909;840087;101;;005;005B10120170711094944;;;ECLATEC;CORRECT;IM;100;;;;;;;/;0,0;0,0;;;;;005B10120170711094944;OUI (S);;B;0,0;;0;0,0;OUI (TRESSE);PIXEL;NON;0;0;CORRECT;#968650;;;843554,8189396675;6339096,634524612
25910;840087;202;;005;005B20220170711122854;;;BOULE;VETUSTE;BF;80;;;;;;;/;0,0;0,0;;;;;005B20220170711122854;NON (S);;B;0,0;;0;0,0;OUI (TRESSE);OPALE;NON;0;0;SALE;#CEF5D9;;;843474,0227526543;6339335,906248444
25911;840087;013;;005;005a01320170919122514;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;005a01320170919122514;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;OUI;0;0;Correct;#28347E;;;843915,9934124269;6339120,502569653
25912;840087;020;;005;005a02020170718160930;;;INDAL;Moyen;SHP;150;;;;;;;NON;0,0;0,0;;;;;005a02020170718160930;Oui (A) Fusible;;a;0,0;;0;0,0;/;IVA;NON;0;0;Correct;#3E2BA6;;;843830,1671748772;6339603,900528992
25913;840087;021;;005;005a02120170718164141;;;INDAL;Moyen;SHP;100;;;;;;;OUI;0,0;0,0;;;;;005a02120170718164141;Oui (A) Fusible;;a;0,0;;0;0,0;/;IVA;NON;0;0;Correct;#57E9B6;;;844033,9409503157;6339487,333823141
25914;840087;068;;041;041c06820171113153606;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;041c06820171113153606;Oui (S) Fusible;;c;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#BDEEAF;;;847163,5177339839;6338079,387745246
25915;840087;029;;005;005a02920170823115341;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;005a02920170823115341;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#E9E0D2;;;843893,94292219;6341023,641038151
25916;840087;030;;005;005a03020170719084509;;;VIEUX LUMINAIRE;Vétuste;BF;125;;;;;;;OUI;0,0;0,0;;;;;005a03020170719084509;Oui (A) Fusible;A;a;0,0;;0;0,0;;;NON;0;0;Correct;#9BF1D1;;;845084,9406823305;6338082,070878808
25917;840087;151;;041;041c15120171024105808;;;ECLATEC;Correct;LED;48;;;;;;;/;0,0;0,0;correct;;;;041c15120171024105808;Oui (S) Fusible;;c;0,0;;0;0,0;Oui (Tresse);PIXEL 2;NON;0;0;Correct;#FD0E19;;;844468,3267412866;6339815,895963404
25918;840087;037;;005;005a03720170829145959;;;BORNE ALU;Correct;BF;80;;;;;;;/;0,0;0,0;/;Lampe éteinte;;;005a03720170829145959;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);;NON;0;0;Correct;#865ED6;;;844008,5245148218;6340845,625047751
25919;840087;038;;005;005a03820170822150833;;;BOULE;Vétuste;BF;125;;;;;;;/;0,0;0,0;/;;;;005a03820170822150833;Oui (S) Fusible;;a;0,0;;0;0,0;Non;OPALE;NON;0;0;Sale;#22BC69;;;844099,0451767482;6341158,8368316
25920;840087;040;;005;005a04020170830101504;;;VIEUX LUMINAIRE;Vétuste;BF;125;;;;;;;NON;0,0;0,0;correct;;;;005a04020170830101504;Oui (A) Fusible;;a;0,0;;0;0,0;/;;NON;0;0;Absente;#E70328;;;844073,6355119633;6340723,398211327
25921;840087;043;;005;005a04320171023161548;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;005a04320171023161548;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;OUI;0;0;Correct;#D1A8F6;;;844337,7190526507;6339953,2312024515
25922;840087;044;;005;005a04420170719151139;;;SCHREDER;Correct;LED;48;;;;;;;OUI;0,0;0,0;;100-030;;;005a04420170719151139;Oui (S) Fusible;;a;0,0;;0;0,0;/;NEOS;NON;0;0;Correct;#5E3F36;;;844328,44890158;6339544,16271475
25923;840087;045;;005;005a04520170831122117;;;BOULE;Vétuste;SHP;100;;;;;;;/;0,0;0,0;/;;;;005a04520170831122117;Oui (S) Fusible;;a;0,0;;0;0,0;Non;CLAIR;NON;0;0;Correct;#9013DD;;;843878,1307953118;6339953,339136792
25924;840087;152;;041;041c15220171017153450;;;SCHREDER;Moyen;SHP;100;;;;;;;/;0,0;0,0;moyen;;;;041c15220171017153450;Oui (A) Fusible;;c;0,0;;0;0,0;/;Z2;NON;0;0;Correct;#7D0FAA;;;844655,8958597302;6340309,802052319
25925;840087;059;;005;005a05920171109145322;;;BOULE;Vétuste;SHP;150;;;;;;;/;0,0;0,0;Sans objet;;;;005a05920171109145322;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);CLAIR;NON;0;0;Correct;#37E352;;;846664,6211634416;6338404,730346926
25926;840087;062;;005;005a06220171109131033;;;VOIR PH100-3;Correct;LED;30;;;;;;;/;0,0;0,0;Sans objet;;;;005a06220171109131033;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);;NON;0;0;Correct;#7C5444;;;846639,5452481932;6338529,339019924
25927;840087;063;;005;005a06320171109103005;;;INDAL;Moyen;IM;150;;;;;;;/;0,0;0,0;moyen;;;;005a06320171109103005;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);IVA;NON;0;0;Correct;#FD7BA0;;;846651,2570968921;6338856,702538949
25928;840087;068;;005;005a06820171113150717;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;005a06820171113150717;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#BDEEAF;;;847133,5821282862;6338234,778961061
25929;840087;070;;005;005a07020171113102343;;;SCHREDER;Moyen;IM;100;;;;;;;/;0,0;0,0;correct;;;;005a07020171113102343;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);Z2;NON;0;0;Correct;#83E8A6;;;846492,9904818869;6338919,034443447
25930;840087;074;;005;005a07420171017162242;;;SCHREDER;Vétuste;BF;80;;;;;;;/;0,0;0,0;;PH7;;;005a07420171017162242;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);Z2;NON;0;0;Sale;#9E89E2;;;844482,6927494496;6340382,794369313
25931;840087;075;;005;005a07520171017110521;;;SCHREDER;Moyen;IM;100;;;;;;;/;0,0;0,0;moyen;PH2;;;005a07520171017110521;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);DZ 15;NON;0;0;Absente;#12A07C;;;844646,3372179656;6340550,343880148
25932;840087;082;;005;005a08220171017112020;;;PHILIPS;Moyen;SHP;100;;;;;;;/;0,0;0,0;/;;;;005a08220171017112020;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);PH101-1;NON;0;0;Correct;#99B349;;;844329,705850936;6340481,372888749
25933;840087;083;;005;005a08320171017165139;;;BOULE;Vétuste;BF;125;;;;;;;/;0,0;0,0;/;;;;005a08320171017165139;Oui (S) Fusible;;a;0,0;;0;0,0;Non;OPALE;NON;0;0;Correct;#A8CB7D;;;844842,4098208053;6339889,958077419
25934;840087;083;;041;041d08320171019111128;;;MAZDA;Vétuste;BF;125;;;;;;;OUI;0,0;0,0;vétuste;;;;041d08320171019111128;Oui (A) Fusible;;d;0,0;;0;0,0;/;EPA;NON;0;0;Absente;#A8CB7D;;;844837,1824407732;6340046,942708137
25935;840087;085;;005;005a08520171019113326;;;BOULE;Vétuste;BF;125;;;;;;;/;0,0;0,0;/;;;;005a08520171019113326;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);OPALE;NON;0;0;Correct;#EDBBF9;;;844920,7417877826;6340009,118524669
25936;840087;087;;005;005a08720171030112550;;;ECLATEC;Correct;LED;20;;;;;;;/;0,0;0,0;Sans objet;;;;005a08720171030112550;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);PIXEL;NON;0;0;Correct;#DBB2F8;;;846239,9241220879;6338845,110361388
25937;840087;088;;005;005a08820171030110805;;;BOULE;Vétuste;SHP;100;;;;;;;/;0,0;0,0;Sans objet;;;;005a08820171030110805;Oui (S) Fusible;;a;0,0;;0;0,0;Non;CLAIR;NON;0;0;Correct;#5E5730;;;846202,696088943;6338850,994423816
25938;840087;098;;005;005a09820170718112128;;;BOULE;VETUSTE;SHP;100;;;;;;;/;0,0;0,0;;Lampe éteinte;;;005a09820170718112128;Oui (S) Fusible;;a;0,0;;0;0,0;NON;CLAIR;NON;0;0;Correct;#249517;;;843480,8816680545;6339458,737381157
25939;840087;099;;005;005a09920170719120424;;;BOULE;Vétuste;BF;125;;;;;;;/;0,0;0,0;;;;;005a09920170719120424;Non;;a;0,0;;0;0,0;/;OPALE;NON;0;0;Correct;#FDB2CC;;;843704,107782816;6339472,2527517155
25940;840087;100;;005;005a10020170719114530;;;BOULE;Vétuste;BF;125;;;;;;;/;0,0;0,0;;Lampe éteinte;;;005a10020170719114530;Non;;a;0,0;;0;0,0;Oui (Tresse);OPALE;NON;0;0;Sale;#8ABBDB;;;843612,1937738474;6339531,338726094
25941;840087;105;;005;005a10520170719114514;;;INDAL;Moyen;SHP;100;;;;;;;NON;0,0;0,0;;;;;005a10520170719114514;Oui (A) Fusible;A;a;0,0;;0;0,0;;Z2;NON;0;0;Correct;#D00551;;;845899,4974088876;6337730,105046218
25942;840087;106;;005;005a10620170817160843;;;ECLATEC;Correct;LED;40;;;;;;;/;0,0;0,0;correct;;;;005a10620170817160843;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);PIXEL;NON;0;0;Correct;#B5B372;;;843705,242416038;6340445,476018637
25943;840087;040;;041;041e04020170830110615;;;PH 101-009-010;Correct;SHP;250;;;;;;;/;0,0;0,0;correct;;;;041e04020170830110615;Oui (S) Fusible;;e;0,0;;0;0,0;Oui (Tresse);;NON;0;0;Correct;#E70328;;;844211,0777556895;6340897,624919417
25944;840087;113;;005;005a11320170719191134;;;ECLATEC 173;Moyen;IM;100;;;;;;;NON;0,0;0,0;;;;;005a11320170719191134;Oui (S) Fusible;A;a;0,8;;0;0,6;Oui (Tresse);BTX;NON;0;235;Correct;#BA9289;;;845681,9852896595;6338081,566834458
25945;840087;087;;041;041e08720171030122003;;;VIEUX LUMINAIRE;Vétuste;SHP;100;;;;;;;/;0,0;0,0;moyen;Lampe éteinte \ LE TRANSFO PEND AU LUM;;;041e08720171030122003;Oui (S) Fusible;;e;0,0;;0;0,0;Oui (Tresse);;NON;0;0;Sale;#DBB2F8;;;846088,896373808;6339030,741198361
25946;840087;118;;005;005a11820170926100800;;;MAZDA;Vétuste;BF;125;;;;;;;OUI;0,0;0,0;moyen;;;;005a11820170926100800;Oui (A) Fusible;;a;0,0;;0;0,0;/;EPA;NON;0;0;Absente;#4DDD8C;;;845820,8583850696;6339791,684555284
25947;840087;124;;005;005a12420171019123427;;;ECLATEC;Correct;IM;150;;;;;;;/;0,0;0,0;correct;;;;005a12420171019123427;Non (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#7EE066;;;844842,6745120573;6339777,627495696
25948;840087;150;;005;005a15020171023104709;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;005a15020171023104709;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#0F8E88;;;844647,0116069533;6339782,935979506
25949;840087;152;;005;005a15220171017145327;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;005a15220171017145327;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#7D0FAA;;;844621,9744710249;6340296,670937078
25950;840087;157;;005;005a15720170920114236;;;BOULE;Vétuste;BF;125;;;;;;;/;0,0;0,0;/;;;;005a15720170920114236;Non (S) Fusible;;a;0,0;;0;0,0;Oui (V/J);OPALE;NON;0;0;Correct;#8B653F;;;845248,1381945226;6339869,933160818
25951;840087;159;;005;005a15920170823154001;;;VOIR PH 105-009-010;Moyen;BF;125;;;;;;;/;0,0;0,0;/;;;;005a15920170823154001;Non (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);;NON;0;0;Correct;#24497D;;;843943,5342028863;6340688,753157366
25952;840087;168;;005;005a16820171017142846;;;BOULE;Vétuste;BF;80;;;;;;;/;0,0;0,0;;ETEINTE;;;005a16820171017142846;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);OPALE;NON;0;0;Sale;#FD245C;;;844534,558215965;6340674,804953625
25953;840087;203;;005;005a20320170831144654;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;005a20320170831144654;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#C9C295;;;844166,3534686302;6339644,501204006
25954;840087;079;;042;042020171120150709;;;MAZDA;;BF;125;;;;;;;/;0,0;0,0;Correct;;;;;RUE DE BELGIQUE;c;;0,0;042020171120150709;0;1,5;S;EPA;OUI;0;6;Absente;#92DC5E;;;845906,6575441491;6339039,642799767
